pid,GN,Description,sig126,sig127N,sig127C,sig128N,sig128C,sig129N,sig129C,sig130N,sig130C,sig131N,sig131C
Q80TN5,Zdhhc17,Palmitoyltransferase ZDHHC17 OS=Mus musculus OX=10090 GN=Zdhhc17 PE=1 SV=2,70053.85376,70075.50692,78724.35453,79822.28345,60671.02836,71306.29207,85320.72843,83347.91361,68834.33257,62964.78173,72555.08358
Q5Y5T1,Zdhhc20,Palmitoyltransferase ZDHHC20 OS=Mus musculus OX=10090 GN=Zdhhc20 PE=1 SV=1,53307.59084,43657.65318,52713.04938,39266.2496,52698.80463,48785.17387,52149.04005,40629.63405,57791.5583,51110.96039,48342.07776
Q5Y5T3,Zdhhc23,Palmitoyltransferase ZDHHC23 OS=Mus musculus OX=10090 GN=Zdhhc23 PE=2 SV=1,108929.2054,116097.2502,114883.0077,84765.37595,106944.5239,121286.4749,112948.8074,94124.87287,96584.54612,132403.7205,109859.8889
Q8R173,Zdhhc3,Palmitoyltransferase ZDHHC3 OS=Mus musculus OX=10090 GN=Zdhhc3 PE=1 SV=1,27671.08391,29924.47363,35109.57149,35401.58674,26108.50921,35629.62738,33925.03572,32397.50072,33954.33155,33409.8501,28575.25107
Q8VDZ4,Zdhhc5,Palmitoyltransferase ZDHHC5 OS=Mus musculus OX=10090 GN=Zdhhc5 PE=1 SV=1,232822.4615,213460.4894,252136.5226,190099.0777,224597.5265,195135.7928,253608.6881,183209.9784,189470.9164,203761.4013,216862.9921
Q5Y5T5,Zdhhc8,Palmitoyltransferase ZDHHC8 OS=Mus musculus OX=10090 GN=Zdhhc8 PE=1 SV=1,69429.04864,94409.30784,110352.356,93961.81305,52505.75293,90080.51066,82934.52312,95829.10318,88367.22046,94819.02512,92137.52528
P59268,Zdhhc9,Palmitoyltransferase ZDHHC9 OS=Mus musculus OX=10090 GN=Zdhhc9 PE=2 SV=1,28718.40865,9406.020012,14274.43064,14055.03363,28659.0245,16569.18558,12796.48448,16116.39213,30645.08577,16396.45032,16270.56565
Q9R0G7,Zeb2,Zinc finger E-box-binding homeobox 2 OS=Mus musculus OX=10090 GN=Zeb2 PE=1 SV=2,25366.45703,33614.90055,22298.24627,18603.30238,24366.7668,35107.74705,20885.7288,18031.12035,15550.20035,34774.5426,27515.31623
A0A0J9YU94,Zeb2,Zinc finger E-box-binding homeobox 2 (Fragment) OS=Mus musculus OX=10090 GN=Zeb2 PE=1 SV=1,59394.81844,97286.61687,42621.61793,33701.83569,50615.70766,69774.31804,33702.82532,36801.99102,24113.33108,67591.8853,52996.52212
Q80ZJ6,Zer1,Protein zer-1 homolog OS=Mus musculus OX=10090 GN=Zer1 PE=1 SV=1,219154.5046,209177.0117,225247.5757,237813.284,232922.4545,254345.6166,216184.212,247386.0365,271857.393,239861.6937,238983.9758
Q8BFR6,Zfand1,AN1-type zinc finger protein 1 OS=Mus musculus OX=10090 GN=Zfand1 PE=1 SV=1,83629.93201,80508.92151,85567.63109,83535.72142,88723.92491,82548.9126,82236.50395,88866.75193,78934.68648,84050.26716,83700.16749
Q91X58,Zfand2b,AN1-type zinc finger protein 2B OS=Mus musculus OX=10090 GN=Zfand2b PE=1 SV=1,19710.58533,18661.37638,24022.74813,20092.57429,21451.32808,21335.72019,22058.73639,22945.52896,32247.23109,25901.48149,25249.69595
O88878,Zfand5,AN1-type zinc finger protein 5 OS=Mus musculus OX=10090 GN=Zfand5 PE=1 SV=1,11065.4936,6892.397494,12967.5171,13685.40881,10597.58871,11432.27873,10660.98445,12231.13939,7294.668118,11506.05929,11767.80341
Q9DCH6,Zfand6,AN1-type zinc finger protein 6 OS=Mus musculus OX=10090 GN=Zfand6 PE=1 SV=1,48475.32182,51899.73231,47629.32504,50343.99671,49344.57113,52700.0442,48858.46616,49643.88457,43392.51593,51286.22309,51790.46799
R4GML0,Zfp106,Zinc finger protein 106 OS=Mus musculus OX=10090 GN=Zfp106 PE=1 SV=1,6489988.055,2462488.156,5367910.146,5701961.763,5940158.395,5276995.763,4745789.024,5979837.552,5449242.671,5510466.252,6514272.057
Q3UJ69,Zfp148,Uncharacterized protein OS=Mus musculus OX=10090 GN=Zfp148 PE=2 SV=1,19663.57445,18948.06194,27472.94203,26382.47356,20227.08969,18258.66855,22279.92728,24495.04353,17848.92385,21558.02396,22470.7376
M0QWF0,Zfp207,Zinc finger protein 207 (Fragment) OS=Mus musculus OX=10090 GN=Zfp207 PE=1 SV=1,16887.76315,16555.57113,14447.05068,14767.85135,18665.26065,18481.00486,15295.30203,16435.2029,14742.00134,16152.68507,15867.43045
Q8CCB2,Zfp207,Zinc finger protein 207 OS=Mus musculus OX=10090 GN=Zfp207 PE=1 SV=1,57736.3026,70636.51359,63161.93302,66286.17859,53928.57994,60883.86007,60788.69875,57705.19736,50800.73227,58848.378,60011.36352
Q8BVL5,Zfp277,Uncharacterized protein OS=Mus musculus OX=10090 GN=Zfp277 PE=2 SV=1,40014.83688,28798.69668,47050.58902,30217.64571,45335.97552,24313.48018,37506.61673,31303.82697,31325.97815,23091.06712,30725.98553
A0A0R4J098,Zfp326,Zinc finger protein 326 OS=Mus musculus OX=10090 GN=Zfp326 PE=1 SV=1,162719.4837,122039.8187,173063.5806,126606.9518,157124.6261,127986.1155,162690.7633,131636.986,141694.1948,136824.4934,142500.297
A0A1B0GSJ0,Zfp330,Nucleolar autoantigen 36 OS=Mus musculus OX=10090 GN=Zfp330 PE=3 SV=1,873200.0272,768570.5079,879073.9438,1049936.481,867812.28,905838.6223,932587.932,999699.299,575586.2536,948984.2756,955474.2926
E9Q7N8,Zfp346,Zinc finger protein 346 OS=Mus musculus OX=10090 GN=Zfp346 PE=1 SV=1,16662.67371,16552.16359,22036.8442,17625.43158,19282.26408,21310.64402,18960.47051,21556.79059,18237.01989,17400.22628,22160.91667
B2RXU5,Zfp365,Zfp365 protein OS=Mus musculus OX=10090 GN=Zfp365 PE=2 SV=1,65618.97932,61061.62023,76771.39691,75830.34522,61084.97161,72610.05076,88502.85021,91416.89237,55189.45567,75399.00005,77307.78135
P17141,Zfp37,Zinc finger protein 37 OS=Mus musculus OX=10090 GN=Zfp37 PE=2 SV=4,12324.61356,15400.54216,13580.57396,13858.95462,14905.40196,13681.06756,11881.91791,14136.83127,12999.29386,12823.95988,12290.37314
A0A2R8VHX5,Zfp385a,Zinc finger protein 385A OS=Mus musculus OX=10090 GN=Zfp385a PE=1 SV=1,84365.98839,69263.67733,126441.2169,114981.154,84606.35017,81946.0748,131121.4378,125280.7622,70697.7706,95100.6935,102807.6183
H3BLD9,Zfp428,Zinc finger protein 428 OS=Mus musculus OX=10090 GN=Zfp428 PE=1 SV=1,59690.18472,59912.66072,52012.61347,57824.47814,60042.93908,57779.96864,47537.73617,51481.72586,47858.29795,56269.6796,55287.74312
A0A571BEL3,Zfp469,Zinc finger protein 469 OS=Mus musculus OX=10090 GN=Zfp469 PE=4 SV=1,125965.7842,75110.9433,91145.17583,129581.3668,111233.0687,92871.92419,101132.7313,124110.5827,54122.93028,92236.26881,106750.0245
A0A0J9YTU9,Zfp512,Zinc finger protein 512 OS=Mus musculus OX=10090 GN=Zfp512 PE=1 SV=1,122828.6267,108906.9895,124323.3576,116114.7503,117590.8707,110801.495,119149.1292,118226.1598,97812.92115,104378.2265,112167.2774
A0A0J9YV10,Zfp512,Zinc finger protein 512 (Fragment) OS=Mus musculus OX=10090 GN=Zfp512 PE=1 SV=1,176194.1604,164111.3683,161885.3134,163897.5783,164386.9778,150883.7836,157897.4895,170411.6972,132121.0717,147507.6648,151063.3208
Q6ZPW1,Zfp512b,MKIAA1196 protein (Fragment) OS=Mus musculus OX=10090 GN=Zfp512b PE=2 SV=1,13288.20267,15923.11457,11984.43434,11286.82935,13783.57039,12086.59373,15911.19982,10765.31677,9479.122525,15926.84397,13189.60855
S4R2I9,Zfp532,Zinc finger protein 532 OS=Mus musculus OX=10090 GN=Zfp532 PE=1 SV=1,130465.1191,134951.667,139821.3428,132744.3788,121353.2976,124825.0183,166645.1078,138250.5815,96569.8034,135572.4278,140327.6399
Q3U343,Zfp622,C2H2-type domain-containing protein OS=Mus musculus OX=10090 GN=Zfp622 PE=2 SV=1,15205.67768,19619.92492,16987.79911,18659.72636,13024.54062,20513.05883,17926.40991,19342.71327,12031.37136,17620.49776,19015.6503
E9QML5,Zfp638,Zinc finger protein 638 OS=Mus musculus OX=10090 GN=Zfp638 PE=1 SV=2,350020.3732,325777.8333,366273.2287,362894.1025,337721.3026,342850.5055,384151.8774,373772.3463,310633.4855,368322.8228,361036.6622
A0A0N4SV80,Zfp638,Zinc finger protein 638 OS=Mus musculus OX=10090 GN=Zfp638 PE=1 SV=1,349353.2597,327842.2178,367361.279,363057.6286,337639.2239,342758.3023,383796.6489,372942.7452,309796.3394,368123.2652,360702.485
Q3TQM2,Zfp638,RRM domain-containing protein (Fragment) OS=Mus musculus OX=10090 GN=Zfp638 PE=2 SV=1,354489.3965,338072.1638,370006.1363,359508.9032,338997.5736,350022.7249,407815.6623,356387.5263,287210.6242,368538.474,357690.7614
E9PZ11,Zfp651,Zinc finger protein 651 OS=Mus musculus OX=10090 GN=Zfp651 PE=1 SV=1,29791.73055,33174.97351,33509.64224,34272.00935,30245.7183,33103.26896,39304.17834,32002.57355,25875.71497,32653.74666,31768.20322
A0A0A6YWL6,Zfp704,Zinc finger protein 704 (Fragment) OS=Mus musculus OX=10090 GN=Zfp704 PE=1 SV=1,17930.73278,16976.4162,19577.83698,17960.33298,17799.8117,18670.20311,18771.17139,20798.74765,16480.35749,19589.62542,22457.76458
B2RVQ7,Zfp706,Zinc finger protein 706 OS=Mus musculus OX=10090 GN=Zfp706 PE=1 SV=1,48891.68991,84126.11084,41634.91334,49888.17029,57855.3392,58430.45163,43371.39463,52228.08881,51847.61615,63000.86108,48493.80148
A0A571BE87,Zfp827,Zinc finger protein 827 OS=Mus musculus OX=10090 GN=Zfp827 PE=1 SV=1,214483.6977,126312.0035,259672.5611,191065.475,184853.1445,186637.9989,184067.132,187192.4691,212994.0711,201368.9553,200059.0513
F8QZ85,Zfp830,Coiled-coil domain-containing protein 16 OS=Mus musculus OX=10090 GN=Zfp830 PE=4 SV=1,16066.83155,9337.61754,15847.27434,16877.33151,15926.55738,15626.59219,13675.35457,14951.55545,18969.47355,14978.83698,17342.91505
Q0VAV0,Zfp947,"Predicted gene, EG210853 OS=Mus musculus OX=10090 GN=Zfp947 PE=2 SV=1",93940.99575,50087.39406,45653.98741,81715.16556,78957.21981,88082.88852,58628.41103,72442.99135,43801.3086,66871.39542,66446.53166
Q9DB43,Zfpl1,Zinc finger protein-like 1 OS=Mus musculus OX=10090 GN=Zfpl1 PE=1 SV=1,39597.07525,41056.78771,42717.03646,43627.48987,40463.41903,42317.41593,45033.52301,42348.04218,41849.79882,39123.03252,42946.28495
O88532,Zfr,Zinc finger RNA-binding protein OS=Mus musculus OX=10090 GN=Zfr PE=1 SV=2,281194.5809,276199.8006,318005.2579,322857.5152,285623.8979,305953.2829,322288.4731,313104.7866,261419.39,301664.7009,304728.1654
E9Q5M4,Zfr2,Zinc finger RNA-binding protein 2 OS=Mus musculus OX=10090 GN=Zfr2 PE=1 SV=1,66867.66314,56929.85198,95208.40346,83553.88441,73385.21165,69540.02792,92600.71444,80307.44601,61948.22704,71579.38399,84243.31049
P17012,Zfx,Zinc finger X-chromosomal protein OS=Mus musculus OX=10090 GN=Zfx PE=1 SV=2,32664.2334,31709.74113,38639.82057,37895.80558,35108.70419,33805.86457,38066.22358,37630.00135,29720.22819,40838.16792,35407.90337
Q810J8,Zfyve1,Zinc finger FYVE domain-containing protein 1 OS=Mus musculus OX=10090 GN=Zfyve1 PE=1 SV=2,209332.9985,242146.9378,232716.8352,238182.3726,209200.5576,238889.3598,233601.3473,247664.6726,204391.4495,251951.2158,232307.2181
Q80U44,Zfyve16,Zinc finger FYVE domain-containing protein 16 OS=Mus musculus OX=10090 GN=Zfyve16 PE=1 SV=2,34841.99999,30126.13792,33448.97275,33178.4724,33863.73433,37268.20381,37281.59039,35663.62673,34932.49663,40450.72089,37471.0935
Q9DAZ9,Zfyve19,Abscission/NoCut checkpoint regulator OS=Mus musculus OX=10090 GN=Zfyve19 PE=1 SV=2,44025.63286,48337.17883,45906.74557,40710.77744,48670.89783,45946.90276,49617.4097,41278.52456,45121.32041,44713.48441,45377.15961
Q8VCM3,Zfyve21,Zinc finger FYVE domain-containing protein 21 OS=Mus musculus OX=10090 GN=Zfyve21 PE=1 SV=2,57760.4669,47482.04317,51784.58752,47538.36439,62856.48624,50838.9348,53429.6393,49416.91832,64123.57307,49069.0943,52596.56011
Q5DU37,Zfyve26,Zinc finger FYVE domain-containing protein 26 OS=Mus musculus OX=10090 GN=Zfyve26 PE=1 SV=2,88348.12086,77918.60744,87230.46554,90489.34782,85377.20702,84093.64438,86651.15208,85150.87183,102905.436,87603.97902,90940.23981
Q3TXX3,Zfyve27,Protrudin OS=Mus musculus OX=10090 GN=Zfyve27 PE=1 SV=2,34241.20348,27805.06622,35069.85596,37845.30396,44950.97935,31538.318,28326.19269,34066.01632,29909.55786,33574.57068,32714.72108
Q6ZPK7,Zfyve28,Lateral signaling target protein 2 homolog OS=Mus musculus OX=10090 GN=Zfyve28 PE=1 SV=2,122860.8817,98284.15717,103519.2485,110895.6908,121584.5344,92950.48087,102062.6625,118451.8348,113246.1673,106525.9448,108925.5639
A2A8R0,Zfyve9,Zinc finger FYVE domain-containing protein OS=Mus musculus OX=10090 GN=Zfyve9 PE=1 SV=1,107647.1615,116708.8765,150050.08,142682.9899,107080.18,136143.0441,159768.0706,147117.4715,96637.29602,135459.0882,137569.2666
Q8VDM1,Zgpat,Zinc finger CCCH-type with G patch domain-containing protein OS=Mus musculus OX=10090 GN=Zgpat PE=1 SV=1,32555.21402,29963.75691,35448.62511,34800.72799,31383.5385,35179.16402,33356.50879,32935.59265,31477.54415,33973.46935,30916.19303
Q0VGT4,Zgrf1,Protein ZGRF1 OS=Mus musculus OX=10090 GN=Zgrf1 PE=1 SV=2,57035.01684,30944.54588,63290.02016,57944.34193,56842.49918,58045.13209,59765.3236,62998.86918,67147.42354,50865.29663,57983.23235
P70121,Zhx1,Zinc fingers and homeoboxes protein 1 OS=Mus musculus OX=10090 GN=Zhx1 PE=1 SV=2,38918.84004,51573.62903,39080.58573,40159.15355,38494.45137,42801.93177,37570.38151,39651.98796,29892.04926,44778.14588,39219.67536
Q8C0C0,Zhx2,Zinc fingers and homeoboxes protein 2 OS=Mus musculus OX=10090 GN=Zhx2 PE=1 SV=1,34248.67983,42962.1828,33078.76605,28511.18778,33287.5802,33855.63649,30246.70075,32937.60561,35679.25565,37293.73209,31232.7324
Q8BGS3,Zkscan1,Zinc finger protein with KRAB and SCAN domains 1 OS=Mus musculus OX=10090 GN=Zkscan1 PE=2 SV=1,41701.39975,43909.65515,47340.75202,44799.07853,38192.3264,43947.93566,46507.10615,38697.30804,32211.1438,44931.03302,45655.57897
A2ALW2,Zkscan16,Zinc finger with KRAB and SCAN domains 16 OS=Mus musculus OX=10090 GN=Zkscan16 PE=1 SV=1,70861.78311,68614.64968,57252.53945,83493.90011,68321.62646,71892.9598,59942.46241,75640.70001,66929.95158,67608.13196,65498.81297
Q9CPW7,Zmat2,Zinc finger matrin-type protein 2 OS=Mus musculus OX=10090 GN=Zmat2 PE=2 SV=1,572774.9913,517513.603,624541.5934,533654.2167,501129.0715,585752.6298,624957.2517,530995.3379,450492.4882,663442.1231,584378.1003
O54836,Zmat3,Zinc finger matrin-type protein 3 OS=Mus musculus OX=10090 GN=Zmat3 PE=2 SV=1,39171.33161,38218.64098,37342.71112,41818.32641,35861.66178,35940.35254,38292.00375,38211.49468,36801.89288,31798.91818,38164.89725
Q8BZ94,Zmat4,Zinc finger matrin-type protein 4 OS=Mus musculus OX=10090 GN=Zmat4 PE=2 SV=1,21837.79291,22075.50667,38272.87856,35110.83254,22615.2735,35505.77859,37529.82672,28500.45219,25024.48415,33452.57482,27753.72083
Q6P1E1,Zmiz1,Zinc finger MIZ domain-containing protein 1 OS=Mus musculus OX=10090 GN=Zmiz1 PE=1 SV=1,156115.5671,164238.7315,178344.786,183269.187,153879.4201,173055.7072,175525.6328,175334.1331,158334.5382,168516.2754,171070.4166
Q8CIE2,Zmiz2,Zinc finger MIZ domain-containing protein 2 OS=Mus musculus OX=10090 GN=Zmiz2 PE=1 SV=2,157319.9939,164641.1498,182033.9095,180938.6764,152703.8266,171200.0099,177688.0577,174513.0491,159817.2399,164622.0997,172297.883
Q80W54,Zmpste24,CAAX prenyl protease 1 homolog OS=Mus musculus OX=10090 GN=Zmpste24 PE=1 SV=2,352717.528,382037.7091,328656.4106,231002.137,379847.9961,348829.856,313241.2873,233040.6665,328342.9062,324908.518,311653.5923
Q9CU65,Zmym2,Zinc finger MYM-type protein 2 OS=Mus musculus OX=10090 GN=Zmym2 PE=1 SV=3,39390.8739,38509.47331,41183.95707,39250.91105,35939.00439,33766.08122,42940.77474,39571.10964,27605.90048,38923.10729,39078.49772
Q9JLM4,Zmym3,Zinc finger MYM-type protein 3 OS=Mus musculus OX=10090 GN=Zmym3 PE=1 SV=1,97968.64468,89139.87086,92319.62849,103198.9857,94873.81846,97946.95017,84529.15598,100011.8744,95809.97544,100857.5801,87820.77759
A2A791,Zmym4,Zinc finger MYM-type protein 4 OS=Mus musculus OX=10090 GN=Zmym4 PE=1 SV=1,26186.21478,26621.20522,19383.31956,21919.56214,20306.07137,18043.23043,24554.54761,24518.24484,21063.47508,24091.30189,19867.8697
Q8R5C8,Zmynd11,Zinc finger MYND domain-containing protein 11 OS=Mus musculus OX=10090 GN=Zmynd11 PE=1 SV=2,81288.71336,81866.61754,85142.11604,74174.67221,87852.71764,74987.93214,89313.33647,71785.57906,72894.7127,79519.91985,81226.24473
A0A1Y7VJ93,Zmynd11,Zinc finger MYND domain-containing protein 11 (Fragment) OS=Mus musculus OX=10090 GN=Zmynd11 PE=1 SV=1,50797.21116,55145.64711,47107.12136,44647.75016,46939.16741,43721.51117,52486.3904,49571.24257,37287.52311,49741.67024,44116.83781
Q80Y82,Zmynd8,Protein kinase C binding protein 1 OS=Mus musculus OX=10090 GN=Zmynd8 PE=2 SV=3,96808.81547,99020.96524,109714.1061,97806.19731,78723.91064,102294.9959,105029.8949,96008.17395,76429.48986,100179.376,98508.02247
A2A485,Zmynd8,"Zinc finger, MYND-type-containing 8 OS=Mus musculus OX=10090 GN=Zmynd8 PE=1 SV=1",120570.0586,122794.3592,132171.165,118702.2204,102995.9849,123937.2172,130650.3287,125500.7926,103912.9314,128688.9591,119406.7587
Q99LI5,Znf281,Zinc finger protein 281 OS=Mus musculus OX=10090 GN=Znf281 PE=1 SV=1,32318.70058,33262.91292,30790.02773,21980.72229,32363.40825,27641.80786,36192.26154,24459.4015,30714.59349,27034.7463,28224.69463
Q99PP2,Znf318,Zinc finger protein 318 OS=Mus musculus OX=10090 GN=Znf318 PE=1 SV=3,65293.45311,49263.83388,69300.17875,68680.48336,62313.52421,64809.95608,72088.93612,69955.41239,52605.53315,62558.52806,68731.67059
Q922H9,Znf330,Zinc finger protein 330 OS=Mus musculus OX=10090 GN=Znf330 PE=1 SV=1,201338.4236,207453.1385,194855.3252,204281.6247,195256.3595,208231.194,229360.0684,218525.7092,139777.7125,221533.5468,205252.375
Q80YR4,Znf598,E3 ubiquitin-protein ligase ZNF598 OS=Mus musculus OX=10090 GN=Znf598 PE=1 SV=1,70375.7524,67283.27426,69838.69426,70911.93967,70006.17581,66378.68244,71498.63792,70896.26416,69960.06101,66985.32992,72651.11889
Q9ERQ3,Znf704,Zinc finger protein 704 OS=Mus musculus OX=10090 GN=Znf704 PE=1 SV=1,7507.599641,8325.968085,9298.994645,6991.351054,8898.212907,9026.044207,9741.663103,9600.587217,8371.80943,8768.978627,9076.222923
Q8BIF9,Znf787,Zinc finger protein 787 OS=Mus musculus OX=10090 GN=Znf787 PE=2 SV=3,30359.56165,29751.17347,30172.49994,26702.44482,36243.38158,36266.10651,35475.33555,34811.46166,22811.70316,26242.82634,29640.81673
Q8R151,Znfx1,NFX1-type zinc finger-containing protein 1 OS=Mus musculus OX=10090 GN=Znfx1 PE=1 SV=3,141663.9186,115725.9328,157025.2553,151460.4889,146955.1447,125270.5025,149056.857,150392.3069,144343.3838,124784.1769,139856.665
Q71FD5,Znrf2,E3 ubiquitin-protein ligase ZNRF2 OS=Mus musculus OX=10090 GN=Znrf2 PE=1 SV=1,33454.77452,31588.13817,32913.38257,35943.3526,34729.51535,37217.90277,31574.23275,36256.76686,35383.14082,38445.76055,35715.76095
Q62384,Zpr1,Zinc finger protein ZPR1 OS=Mus musculus OX=10090 GN=Zpr1 PE=1 SV=1,112720.3652,104378.35,88529.01107,116984.5631,113496.422,103920.218,88604.48574,103378.9753,103394.2571,107698.047,101807.8409
Q9R020,Zranb2,Zinc finger Ran-binding domain-containing protein 2 OS=Mus musculus OX=10090 GN=Zranb2 PE=1 SV=2,179005.7306,246788.7527,273687.6925,318095.6468,188318.5181,261322.9053,269618.2318,283102.8254,127844.5515,256086.9416,254351.1199
Q64707,Zrsr1,U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 1 OS=Mus musculus OX=10090 GN=Zrsr1 PE=1 SV=1,9722.324828,14124.77199,12207.51123,10410.87228,11423.43302,13257.54922,12857.56925,14366.28659,9757.431406,10578.81882,11876.20622
E9PUD6,Zscan18,Zinc finger and SCAN domain-containing 18 OS=Mus musculus OX=10090 GN=Zscan18 PE=1 SV=1,21440.01994,20129.06682,17548.27943,26897.73433,22769.72952,21812.54771,20401.47175,25962.50348,14465.09458,23458.50783,28302.352
Q5RJ54,Zscan26,Zinc finger and SCAN domain-containing protein 26 OS=Mus musculus OX=10090 GN=Zscan26 PE=2 SV=1,26162.13896,28969.02371,29876.6517,25155.62639,32578.85048,35135.84712,30393.401,21340.58188,40214.53549,42799.80249,22607.34417
Q3UHH1,Zswim8,Zinc finger SWIM domain-containing protein 8 OS=Mus musculus OX=10090 GN=Zswim8 PE=1 SV=1,71316.13601,68537.52579,75202.55652,65216.09658,67701.41921,70758.42699,76529.31767,73211.75757,73948.72391,74516.73463,73082.00724
O54692,Zw10,Centromere/kinetochore protein zw10 homolog OS=Mus musculus OX=10090 GN=Zw10 PE=1 SV=3,80228.25571,71161.17482,73625.03419,74895.92197,78970.41808,74897.49167,74498.88962,73350.37648,78229.71605,73071.52529,75109.66125
Q9CQU5,Zwint,ZW10 interactor OS=Mus musculus OX=10090 GN=Zwint PE=1 SV=1,335414.74,321162.3839,394399.7368,395318.4552,307048.4114,357483.4871,379109.0106,368759.6242,260682.3972,331538.9617,348104.91
Q3UFS0,Zyg11b,Protein zyg-11 homolog B OS=Mus musculus OX=10090 GN=Zyg11b PE=1 SV=2,179107.7505,176329.5155,203067.9455,189706.4556,184202.5733,200074.0194,204500.5045,201278.6633,177946.9453,189355.879,199671.8758
Q62523,Zyx,Zyxin OS=Mus musculus OX=10090 GN=Zyx PE=1 SV=2,433424.4369,374242.0415,505606.235,482790.7762,422146.6324,397961.3555,433627.6322,424222.1327,399407.9314,460224.4684,456789.1869
Q5SSH7,Zzef1,Zinc finger ZZ-type and EF-hand domain-containing protein 1 OS=Mus musculus OX=10090 GN=Zzef1 PE=1 SV=2,279448.2082,274847.4462,251060.1045,261359.5684,277817.2003,279628.1845,262533.7836,282725.6307,264257.6048,281947.9632,266434.1145
A0A140LJ04,Zzef1,Zinc finger ZZ-type and EF-hand domain-containing protein 1 OS=Mus musculus OX=10090 GN=Zzef1 PE=1 SV=1,279448.2082,274847.4462,251060.1045,261359.5684,277817.2003,279628.1845,262533.7836,282725.6307,264257.6048,281947.9632,266434.1145
Q61213,gag,Protease OS=Mus musculus OX=10090 GN=gag PE=2 SV=1,50370.87246,47019.94667,47246.95155,45159.2249,50549.55619,51924.66253,45141.38358,49752.10971,37184.511,54263.9619,45650.84447
Q7TQ39,gag,Gag protein OS=Mus musculus OX=10090 GN=gag PE=4 SV=1,79727.3707,72298.57073,66024.95198,59154.05202,74014.93047,73195.92965,69186.8676,66408.79599,54822.62175,77167.28015,66125.13098
G4V4Z1,gag-pro-pol,Capsid protein p30 OS=Mus musculus OX=10090 GN=gag-pro-pol PE=3 SV=1,43644.49049,54992.13161,39326.93775,38884.00514,50863.63351,53418.51846,54803.22505,49947.33816,51605.69355,79838.17516,46011.79186
Q6A0E5,mKIAA0024,L-serine-phosphatidylethanolamine phosphatidyltransferase (Fragment) OS=Mus musculus OX=10090 GN=mKIAA0024 PE=3 SV=1,113756.173,106894.98,112262.5191,115553.767,118163.0095,115548.2393,123529.0853,126148.3928,119997.8609,116472.2697,107977.7159
